,X,lon,lat
,,-71.8022934,42.2625932
,,-71.0588801,42.3600825
,,-96.7311034,43.5445959
,,-74.0059413,40.7127837
,,-74.369018,40.6400404
,,-70.8983201,42.1662714
,,-72.9492703,41.6717648
,,-95.3698028,29.7604267
,,78.96288,20.593684
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-71.5723953,43.1938516
,,114.162838,22.279929
,,-110.974105,32.24518
,,2.213749,46.227638
,,-95.3698028,29.7604267
,,-86.7816016,36.1626638
,,-118.2436849,34.0522342
,,-71.0588801,42.3600825
,,-81.407571,28.2919557
,,-95.2471986,38.9785225
,,-74.0059413,40.7127837
,,-73.9712488,40.7830603
,,-95.712891,37.09024
,,-71.1895617,41.748162
,,-84.3879824,33.7489954
,,-81.4465916,41.1330789
,,-75.3704579,40.6259316
,,-88.1779182,13.4792922
,,9.195464,48.8940624
,,-81.5157535,27.6648274
,,-98.1633432,26.3017374
,,-78.6568942,37.4315734
,,-117.688944,34.0122346
,,-71.9129806,43.872129
,,-72.4460798,41.9851929
,,-71.4128343,41.8239891
,,-81.5157535,27.6648274
,,-87.6297982,41.8781136
,,-71.3824374,42.4072107
,,-71.4774291,41.5800945
,,-71.4547891,42.9956397
,,-95.2091006,29.6910625
,,-71.0588801,42.3600825
,,-98.6739452,29.7254909
,,-77.0368707,38.9071923
,,-82.9000751,32.1656221
,,-73.5387341,41.0534302
,,-74.0027418,40.7335719
,,-118.2436849,34.0522342
,,-1.559458,54.52361
,,-71.739379,42.0543449
,,-71.4161565,42.279286
,,-99.9018131,31.9685988
,,-95.712891,37.09024
,,-85.9540407,42.9721934
,,-72.0098021,42.7511964
,,-77.0368707,38.9071923
,,-116.2640511,43.5897171
,,-71.396725,42.0834313
,,-71.0588801,42.3600825
,,-77.0861753,38.707982
,,-77.1067698,38.8799697
,,-85.6023643,44.3148443
,,-71.3824374,42.4072107
,,-69.4454689,45.253783
,,-95.3698028,29.7604267
,,-85.3232139,51.253775
,,-79.3831843,43.653226
,,-74.0059413,40.7127837
,,-73.6596053,45.4430451
,,-84.0111928,31.9137762
,,-95.712891,37.09024
,,-87.6087638,41.8054641
,,-72.6078672,42.1487043
,,-72.5466486,42.1536301
,,-71.3824374,42.4072107
,,-95.712891,37.09024
,,-69.4454689,45.253783
,,-155.5827818,19.8967662
,,-71.0588801,42.3600825
,,-72.0333905,42.0751065
,,-97.9908366,26.1595194
,,-73.2453824,42.4500845
,,2.213749,46.227638
,,-71.3824374,42.4072107
,,-73.9570696,40.7081156
,,-71.4128343,41.8239891
,,-79.3831843,43.653226
,,-77.0368707,38.9071923
,,-86.5772177,36.722263
,,14.550072,47.516231
,,-95.3698028,29.7604267
,,-80.4139393,37.2295733
,,-74.077072,40.9290779
,,-79.0192997,35.7595731
,,-80.365865,26.190096
,,-51.92528,-14.235004
,,3.3792057,6.5243793
,,-75.1652215,39.9525839
,,-55.8746249,-34.7812851
,,-89.2178937,42.9169462
,,-71.3824374,42.4072107
,,-80.9956105,29.1383165
,,-82.0453664,26.9297836
,,-71.3631,42.916363
,,-90.1994042,38.6270025
,,-76.6412712,39.0457549
,,-84.3879824,33.7489954
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-84.3879824,33.7489954
,,-77.0368707,38.9071923
,,-70.9750541,41.9903519
,,-71.0588801,42.3600825
,,36.2630846,5.4509133
,,-0.1409166,51.4641237
,,-71.0913748,42.3151978
,,-87.6297982,41.8781136
,,-71.512617,41.8205199
,,-116.0959001,44.8910276
,,-71.0588801,42.3600825
,,-81.6943605,41.49932
,,6.1193157,49.6091904
,,-71.3824374,42.4072107
,,-71.0588801,42.3600825
,,-15.4362574,28.1235459
,,-71.0682388,42.3607878
,,-84.3299591,33.7186229
,,-95.712891,37.09024
,,-89.0928155,30.3674198
,,-71.0588801,42.3600825
,,-84.2807329,30.4382559
,,-84.5599169,39.0472046
,,-71.0040013,42.2079017
,,-71.4774291,41.5800945
,,-70.9036487,41.6376043
,,-89.4311847,30.4692015
,,-72.589811,42.1014831
,,-83.9207392,35.9606384
,,-70.6672621,41.9584457
,,-73.718742,40.8517669
,,-105.7820674,39.5500507
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-95.712891,37.09024
,,-80.8600736,35.4868032
,,-71.0588801,42.3600825
,,-95.712891,37.09024
,,-71.3824374,42.4072107
,,-85.6023643,44.3148443
,,-2.566376,56.616987
,,35.3308285,36.9914194
,,34.8952102,36.9165612
,,34.561777,37.894025
,,10.451526,51.165691
,,-118.2436849,34.0522342
,,-71.3825558,41.878711
,,-99.1495107,19.4356338
,,-71.3824374,42.4072107
,,-84.3879824,33.7489954
,,-0.1869644,5.6037168
,,-97.3307658,32.7554883
,,-95.712891,37.09024
,,-71.0588801,42.3600825
,,-95.712891,37.09024
,,-81.440907,27.495592
,,-75.1530106,39.941933
,,80.2614206,13.0781623
,,-123.1207375,49.2827291
,,-93.7418454,32.6948677
,,13.64157,51.01927
,,-72.749538,42.1250929
,,18.643501,60.128161
,,-80.7423054,40.0161843
,,-51.4684153,-29.6829126
,,-118.2436849,34.0522342
,,-118.2436849,34.0522342
,,-105.7820674,39.5500507
,,-82.9000751,32.1656221
,,-86.1066526,39.6136578
,,-82.907123,40.4172871
,,-3.7037902,40.4167754
,,-62.6480207,46.1650664
,,-94.6858998,46.729553
,,-115.4522623,32.6245389
,,75.8987897,11.3726459
,,-71.3824374,42.4072107
,,-70.6692655,-33.4488897
,,-82.4571776,27.950575
,,-82.9000751,32.1656221
,,55.166667,25.216667
,,-87.6297982,41.8781136
,,-91.8318334,37.9642529
,,-88.2067573,42.8814034
,,-77.4010762,35.529051
,,-79.9744992,39.8967425
,,-86.0885993,35.4817431
,,-79.9223592,-2.1709979
,,-71.3967256,42.1417641
,,4.895861,52.3718604
,,-71.5723953,43.1938516
,,-106.0691004,28.6329957
,,-71.4547891,42.9956397
,,-81.190358,28.647895
,,-74.0869126,40.6004843
,,-71.1447732,42.1584324
,,-70.8578024,42.4999582
,,-83.0457538,42.331427
,,-105.2196826,20.6896151
,,2.1734035,41.3850639
,,-95.712891,37.09024
,,-73.730157,40.665253
,,-106.510959,31.793964
,,-80.8431267,35.2270869
,,-83.039486,42.317749
,,-71.0183787,42.0834335
,,-79.383834,43.653109
,,-71.2594597,41.6510618
,,-87.6297982,41.8781136
,,-111.0937311,34.0489281
,,-70.8092,42.0714925
,,-88.0853154,38.7308811
,,-100.3161126,25.6866142
,,-71.0588801,42.3600825
,,-70.9592096,42.0334341
,,-73.134961,40.789142
,,-77.3366491,38.5467876
,,-96.7219034,17.0686305
,,-99.133208,19.4326077
,,-77.0368707,38.9071923
,,-93.2009998,44.9374831
,,-81.2636738,28.9005446
,,-83.0197266,40.0016447
,,139.6917064,35.6894875
,,-98.4780211,29.4193359
,,14.550072,47.516231
,,-95.712891,37.09024
,,-84.3879824,33.7489954
,,-71.0588801,42.3600825
,,-71.4948322,42.8678693
,,-71.1061639,42.4184296
,,-116.419389,38.8026097
,,-71.2478251,42.0653812
,,-103.3496092,20.6596988
,,-71.3824374,42.4072107
,,-70.9410356,42.2180724
,,-71.0588801,42.3600825
,,-99.9018131,31.9685988
,,-80.7434019,34.9245935
,,-71.4128343,41.8239891
,,-111.8910474,40.7607793
,,-95.712891,37.09024
,,-84.1401926,34.2073196
,,-71.0999719,42.4802469
,,-122.2928974,47.1853785
,,-84.2522824,36.0261061
,,-102.552784,23.634501
,,-77.0368707,38.9071923
,,-72.7228293,41.6972996
,,7.6615938,51.4332367
,,77.3910265,28.5355161
,,-70.0309753,41.9305468
,,-73.087749,41.6032207
,,-95.4477966,30.2838958
,,-99.9018131,31.9685988
,,-70.8476708,42.1162217
,,-97.1080656,32.735687
,,-70.9704787,41.6130323
,,-72.2495231,41.8084314
,,-3.435973,55.378051
,,-96.7969879,32.7766642
,,-103.3496092,20.6596988
,,10.5881804,49.9873929
,,-102.552784,23.634501
,,-74.8593318,40.5123258
,,-77.3570028,38.9586307
,,-67.7399015,47.0479934
,,-95.3698028,29.7604267
,,-118.2436849,34.0522342
,,-71.4774291,41.5800945
,,-84.3879824,33.7489954
,,-71.1061251,42.3309401
,,-71.0588801,42.3600825
,,-82.9000751,32.1656221
,,-75.525574,42.54713
,,-82.907123,40.4172871
,,-87.5691735,33.2098407
,,-85.7584557,38.2526647
,,-95.712891,37.09024
,,-74.0059413,40.7127837
,,-118.2436849,34.0522342
,,-80.0728201,26.4614625
,,-77.0427934,-12.046374
,,-74.0059413,40.7127837
,,-73.1331651,41.1845415
,,-71.0588801,42.3600825
,,-97.8906819,30.18389
,,-116.419389,34.9592083
,,-76.5476911,39.0702513
,,-71.3824374,42.4072107
,,-97.4094438,30.5707551
,,11.4978895,48.7904472
,,-75.1652215,39.9525839
,,-102.4107493,34.2331373
,,2.3522219,48.856614
,,-122.3587307,47.0962112
,,-66.58973,6.42375
,,-71.4774291,41.5800945
,,-95.712891,37.09024
,,-71.3824374,42.4072107
,,-76.1474244,43.0481221
,,-86.80249,33.5206608
,,-81.5157535,27.6648274
,,-71.0588801,42.3600825
,,-80.1289321,26.3683064
,,-121.5682751,37.0057816
,,-118.2436849,34.0522342
,,-112.0740373,33.4483771
,,-82.5214296,34.517443
,,-76.8099041,18.0178743
,,-81.4634245,28.5229956
,,-48.953403,-16.328546
,,-75.4637876,40.256213
,,-71.3824374,42.4072107
,,121.5598345,-2.3845939
,,-71.0588801,42.3600825
,,-71.3824374,42.4072107
,,-111.789027,33.3528264
,,-71.0588801,42.3600825
,,-115.1535335,36.1564018
,,-149.4936733,64.2008413
,,-82.4571776,27.950575
,,-95.712891,37.09024
,,-118.3531311,33.9616801
,,-71.7147951,10.6544509
,,-71.5522874,42.3459271
,,-80.1425781,39.4850848
,,-43.3433999,-21.7624237
,,-71.0110473,42.4651421
,,-96.7969879,32.7766642
,,-117.9992265,33.660297
,,-74.0059413,40.7127837
,,-71.0588801,42.3600825
,,-72.9492703,41.6717648
,,-96.7969879,32.7766642
,,-51.92528,-14.235004
,,0.6673665,51.7659078
,,-96.7924578,32.7828379
,,-71.0913748,42.3151978
,,-104.8722353,39.740419
,,-81.0337593,29.1677634
,,-72.0231238,42.8139651
,,-82.907123,40.4172871
,,-82.907123,40.4172871
,,-71.3824374,42.4072107
,,-79.3831843,43.653226
,,-71.3824374,42.4072107
,,-71.3128285,41.4901024
,,100.5017651,13.7563309
,,-74.4056612,40.0583238
,,-68.1833585,46.0814408
,,-80.765361,35.2775488
,,-66.6431151,45.9635895
,,-81.2546,19.3133
,,-84.2700179,37.8393332
,,-111.0937311,39.3209801
,,-118.2200712,33.8958492
,,-74.0059413,40.7127837
,,-71.4880368,43.2191404
,,-111.0937311,34.0489281
,,-84.5039697,38.0306511
,,-106.346771,56.130366
,,-73.737521,40.78217
,,-86.80249,33.5206608
,,-73.087749,41.6032207
,,-104.990251,39.7392358
,,-76.1474244,43.0481221
,,-74.0059413,40.7127837
,,-71.3824374,42.4072107
,,-71.0588801,42.3600825
,,-96.4066666,30.1598781
,,-92.2895948,34.7464809
,,-71.5723953,43.1938516
,,-79.532157,43.8169837
,,-73.7948516,40.7282239
,,13.404954,52.5200066
,,15.028942,37.622458
,,-76.7074571,37.2707022
,,-71.1989695,42.1943909
,,-71.3824374,42.4072107
,,-95.712891,37.09024
,,-83.5202624,38.1229174
,,-71.0588801,42.3600825
,,-87.6297982,41.8781136
,,-111.0937311,34.0489281
,,-91.608707,41.750121
,,-71.2478251,42.0653812
,,-71.1097335,42.3736158
,,9.195464,48.8940624
,,-80.782127,8.537981
,,-1.61778,54.978252
,,-71.0119948,42.4084302
,,-119.8138027,39.5296329
,,-71.512617,41.8205199
,,-71.5723953,43.1938516
,,-80.7898089,41.8650534
,,-98.3933692,31.2171118
,,-63.1310704,46.23824
,,-99.133208,19.4326077
,,-75.4876812,40.6826637
,,-74.4056612,40.0583238
,,-89.4311847,30.4692015
,,-71.2478251,42.0653812
,,-71.1092012,42.1229099
,,-71.449503,41.4500844
,,-75.1652215,39.9525839
,,-112.3496021,33.4355977
,,-71.8022955,42.5834228
,,-74.0218063,41.0589855
,,-122.4285862,37.4635519
,,-70.986994,42.3959305
,,-70.5586401,41.5784425
,,-70.8967155,42.51954
,,-94.8191285,38.8813958
,,-79.3922539,35.1740471
,,-71.3405513,44.077229
,,-74.0059413,40.7127837
,,-87.7386619,41.6689223
,,-123.1207375,49.2827291
,,-115.1398296,36.1699412
,,-51.92528,-14.235004
,,-75.977985,36.8529263
,,-71.0588801,42.3600825
,,-70.6692655,-33.4488897
,,-71.0588801,42.3600825
,,-71.1270268,42.2832142
,,-71.0787484,42.3472515
,,-80.1373174,26.1224386
,,-87.6297982,41.8781136
,,-70.880049,42.5584283
,,-90.0715323,29.9510658
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-95.712891,37.09024
,,-71.0588801,42.3600825
,,-74.0059413,40.7127837
,,-71.9282781,41.5961439
,,-80.5204096,43.4642578
,,-4.1174079,40.9560719
,,-105.8700901,34.5199402
,,-112.1922956,35.2469948
,,-86.7483318,34.6992579
,,-71.4128343,41.8239891
,,-106.346771,56.130366
,,7.398574,9.0764785
,,-71.3824374,42.4072107
,,-71.0588801,42.3600825
,,-71.2478251,42.0653812
,,-74.4056612,40.0583238
,,-81.5157535,27.6648274
,,-88.89653,13.794185
,,-95.712891,37.09024
,,-71.3824374,42.4072107
,,-71.3824374,42.4072107
,,-74.0059413,40.7127837
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-80.1436057,40.7882723
,,-105.2705456,40.0149856
,,-70.2962408,41.6687897
,,-84.3640829,33.7589188
,,9.1859243,45.4654219
,,12.5451713,50.8187761
,,-71.0588801,42.3600825
,,-119.4179324,36.778261
,,-71.0588801,42.3600825
,,6.6879511,51.2041968
,,7.5153885,45.0522366
,,24.5450396,65.8012703
,,-105.2551187,54.5259614
,,-71.0587317,42.358084
,,-105.7820674,39.5500507
,,-71.0588801,42.3600825
,,-95.712891,37.09024
,,-106.4850217,31.7618778
,,-111.8314724,33.4151843
,,-71.0588801,42.3600825
,,-71.3824374,42.4072107
,,-119.1216176,35.3900079
,,-0.3367413,53.7456709
,,-84.2671444,33.7714939
,,-81.5157535,27.6648274
,,-97.330053,37.6871761
,,-71.4547891,42.9956397
,,-79.0192997,35.7595731
,,-72.764167,41.693255
,,-1.6457745,42.812526
,,-0.0438358,51.7831561
,,-118.2436849,34.0522342
,,-97.2110459,32.8203491
,,-112.0740373,33.4483771
,,14.5282718,45.9588213
,,139.6132656,35.5088029
,,-122.0307963,36.9741171
,,-71.0110473,42.4651421
,,-104.990251,39.7392358
,,-71.5723953,43.1938516
,,-100.3161126,25.6866142
,,-91.9206505,44.9028713
,,-95.712891,37.09024
,,-71.5225646,42.2286954
,,-117.9242966,33.8703596
,,-91.441522,35.7017444
,,-73.9330429,40.6119911
,,-71.3824374,42.4072107
,,12.56738,41.87194
,,-97.229298,32.9341893
,,-73.9846212,45.366389
,,-71.1061639,42.4184296
,,-83.023578,37.756217
,,-96.9977846,32.7459645
,,-71.4245049,42.2000966
,,78.96288,20.593684
,,-94.70496,37.410884
,,-71.3824374,42.4072107
,,-115.1398296,36.1699412
,,-86.3977735,39.8433769
,,-74.0059413,40.7127837
,,-73.6771662,43.353627
,,-71.759794,42.5250906
,,-72.5778415,44.5588028
,,-99.9018131,31.9685988
,,-93.2277285,44.97399
,,-72.589811,42.1014831
,,-111.9400054,33.4255104
,,-119.2292748,35.6780104
,,-119.4179324,36.778261
,,-70.8226541,43.9653889
,,-71.448982,42.423537
,,-119.4179324,36.778261
,,-122.2386612,37.4402776
,,-99.9018131,31.9685988
,,-74.0059413,40.7127837
,,-80.1436057,40.7882723
,,-81.0228331,29.2108147
,,-71.0588801,42.3600825
,,-98.4780211,29.4193359
,,-71.3128285,41.4901024
,,-71.4676639,41.8535518
,,-77.0368707,38.9071923
,,-4.629179,55.458564
,,-82.3248262,29.6516344
,,-87.4041703,37.6839337
,,-70.9495226,41.8459169
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-95.712891,37.09024
,,-0.1277583,51.5073509
,,-79.3831843,43.653226
,,-73.087749,41.6032207
,,-118.2436849,34.0522342
,,86.8303363,27.9882678
,,-83.357567,33.9519347
,,-118.2436849,34.0522342
,,-82.4571776,27.950575
,,-71.0994968,42.3875968
,,-58.3815591,-34.6036844
,,-106.4850217,31.7618778
,,-58.443832,-23.442503
,,-73.1709604,44.4669941
,,-71.3824374,42.4072107
,,-87.6297982,41.8781136
,,-105.1015483,40.5669541
,,-71.1367953,42.6583356
,,-112.3496021,33.4355977
,,-91.8318334,37.9642529
,,-76.6412712,39.0457549
,,-84.5120196,39.1031182
,,-77.0368707,38.9071923
,,-83.555212,41.6639383
,,-73.087749,41.6032207
,,-76.6121893,39.2903848
,,-71.2393933,41.8470056
,,-7.6920536,53.1423672
,,-70.8226541,43.9653889
,,-74.0059413,40.7127837
,,-98.4936282,29.4241219
,,-71.3824374,42.4072107
,,-78.183406,-1.831239
,,-70.3911941,43.5124393
,,-85.3232139,51.253775
,,-94.097168,41.5519547
,,-106.346771,56.130366
,,-75.6023,40.027861
,,-83.985,42.43472
,,-72.8141185,41.2799027
,,-79.1368259,35.0305707
,,-6.2523448,53.3369132
,,-80.7290559,28.2666258
,,-78.3408496,42.0386764
,,-82.5748194,27.4989278
,,-70.7583751,42.2126013
,,-95.3698028,29.7604267
,,-78.6381787,35.7795897
,,-87.0352831,35.6150716
,,-98.4842465,39.011902
,,-83.7557281,35.6753657
,,-67.9972104,10.1579312
,,-74.0059413,40.7127837
,,-70.9370252,43.138948
,,-84.3879824,33.7489954
,,-74.0059413,40.7127837
,,-74.0059413,40.7127837
,,-122.0307963,36.9741171
,,-69.4454689,45.253783
,,-102.552784,23.634501
,,-116.2146068,43.6187102
,,-117.3280644,33.9737055
,,-82.3248262,29.6516344
,,-70.9704787,41.6130323
,,-71.0588801,42.3600825
,,-95.3698028,29.7604267
,,-90.5286594,35.8225223
,,-70.1031201,43.8570065
,,-71.3824374,42.4072107
,,-97.1416768,32.5631924
,,-64.1809348,45.0640937
,,-77.0368707,38.9071923
,,-70.9161551,42.1306563
,,-96.7969879,32.7766642
,,-96.6088805,33.6356618
,,-87.6297982,41.8781136
,,-78.8866943,33.6890603
,,-97.9908366,26.1595194
,,-118.096735,33.9830688
,,-74.0059413,40.7127837
,,-93.1471667,45.0791325
,,-80.186969,25.7814014
,,-74.0059413,40.7127837
,,-89.1242144,31.6944595
,,-80.1917902,25.7616798
,,-95.712891,37.09024
,,-111.0937311,34.0489281
,,-81.085943,33.9284046
,,-73.2453824,42.4500845
,,-71.0588801,42.3600825
,,-70.8226541,43.9653889
,,-85.6023643,44.3148443
,,-2.566376,56.616987
,,35.3308285,36.9914194
,,34.8952102,36.9165612
,,34.561777,37.894025
,,10.451526,51.165691
,,-118.2436849,34.0522342
,,-71.3825558,41.878711
,,-99.1495107,19.4356338
,,-71.3824374,42.4072107
,,-84.3879824,33.7489954
,,-0.1869644,5.6037168
,,-97.3307658,32.7554883
,,-95.712891,37.09024
,,-71.0588801,42.3600825
,,-95.712891,37.09024
,,-81.440907,27.495592
,,-75.1530106,39.941933
,,80.2614206,13.0781623
,,-123.1207375,49.2827291
,,-93.7418454,32.6948677
,,13.64157,51.01927
,,-72.749538,42.1250929
,,18.643501,60.128161
,,-80.7423054,40.0161843
,,-51.4684153,-29.6829126
,,-118.2436849,34.0522342
,,-118.2436849,34.0522342
,,-105.7820674,39.5500507
,,-82.9000751,32.1656221
,,-86.1066526,39.6136578
,,-82.907123,40.4172871
,,-3.7037902,40.4167754
,,-62.6480207,46.1650664
,,-94.6858998,46.729553
,,-115.4522623,32.6245389
,,75.8987897,11.3726459
,,-71.3824374,42.4072107
,,-70.6692655,-33.4488897
,,-82.4571776,27.950575
,,-82.9000751,32.1656221
,,55.166667,25.216667
,,-87.6297982,41.8781136
,,-91.8318334,37.9642529
,,-88.2067573,42.8814034
,,-77.4010762,35.529051
,,-79.9744992,39.8967425
,,-86.0885993,35.4817431
,,-79.9223592,-2.1709979
,,-71.3967256,42.1417641
,,4.895861,52.3718604
,,-71.5723953,43.1938516
,,-106.0691004,28.6329957
,,-71.4547891,42.9956397
,,-81.190358,28.647895
,,-74.0869126,40.6004843
,,-71.1447732,42.1584324
,,-70.8578024,42.4999582
,,-83.0457538,42.331427
,,-105.2196826,20.6896151
,,2.1734035,41.3850639
,,-95.712891,37.09024
,,-73.730157,40.665253
,,-106.510959,31.793964
,,-80.8431267,35.2270869
,,-83.039486,42.317749
,,-71.0183787,42.0834335
,,-79.383834,43.653109
,,-71.2594597,41.6510618
,,-87.6297982,41.8781136
,,-111.0937311,34.0489281
,,-70.8092,42.0714925
,,-88.0853154,38.7308811
,,-100.3161126,25.6866142
,,-71.0588801,42.3600825
,,-70.9592096,42.0334341
,,-73.134961,40.789142
,,-77.3366491,38.5467876
,,-96.7219034,17.0686305
,,-99.133208,19.4326077
,,-77.0368707,38.9071923
,,-93.2009998,44.9374831
,,-81.2636738,28.9005446
,,-83.0197266,40.0016447
,,139.6917064,35.6894875
,,-98.4780211,29.4193359
,,14.550072,47.516231
,,-95.712891,37.09024
,,-84.3879824,33.7489954
,,-71.0588801,42.3600825
,,-71.4948322,42.8678693
,,-71.1061639,42.4184296
,,-116.419389,38.8026097
,,-71.2478251,42.0653812
,,-103.3496092,20.6596988
,,-71.3824374,42.4072107
,,-70.9410356,42.2180724
,,-71.0588801,42.3600825
,,-99.9018131,31.9685988
,,-80.7434019,34.9245935
,,-71.4128343,41.8239891
,,-111.8910474,40.7607793
,,-95.712891,37.09024
,,-84.1401926,34.2073196
,,-71.0999719,42.4802469
,,-122.2928974,47.1853785
,,-84.2522824,36.0261061
,,-102.552784,23.634501
,,-77.0368707,38.9071923
,,-72.7228293,41.6972996
,,7.6615938,51.4332367
,,77.3910265,28.5355161
,,-70.0309753,41.9305468
,,-73.087749,41.6032207
,,-95.4477966,30.2838958
,,-99.9018131,31.9685988
,,-70.8476708,42.1162217
,,-97.1080656,32.735687
,,-70.9704787,41.6130323
,,-72.2495231,41.8084314
,,-3.435973,55.378051
,,-96.7969879,32.7766642
,,-103.3496092,20.6596988
,,10.5881804,49.9873929
,,-102.552784,23.634501
,,-74.8593318,40.5123258
,,-77.3570028,38.9586307
,,-67.7399015,47.0479934
,,-95.3698028,29.7604267
,,-118.2436849,34.0522342
,,-71.4774291,41.5800945
,,-84.3879824,33.7489954
,,-71.1061251,42.3309401
,,-71.0588801,42.3600825
,,-82.9000751,32.1656221
,,-75.525574,42.54713
,,-82.907123,40.4172871
,,-87.5691735,33.2098407
,,-85.7584557,38.2526647
,,-95.712891,37.09024
,,-74.0059413,40.7127837
,,-118.2436849,34.0522342
,,-80.0728201,26.4614625
,,-77.0427934,-12.046374
,,-74.0059413,40.7127837
,,-73.1331651,41.1845415
,,-71.0588801,42.3600825
,,-97.8906819,30.18389
,,-116.419389,34.9592083
,,-76.5476911,39.0702513
,,-71.3824374,42.4072107
,,-97.4094438,30.5707551
,,11.4978895,48.7904472
,,-75.1652215,39.9525839
,,-102.4107493,34.2331373
,,2.3522219,48.856614
,,-122.3587307,47.0962112
,,-66.58973,6.42375
,,-71.4774291,41.5800945
,,-95.712891,37.09024
,,-71.3824374,42.4072107
,,-76.1474244,43.0481221
,,-86.80249,33.5206608
,,-81.5157535,27.6648274
,,-71.0588801,42.3600825
,,-80.1289321,26.3683064
,,-121.5682751,37.0057816
,,-118.2436849,34.0522342
,,-112.0740373,33.4483771
,,-82.5214296,34.517443
,,-76.8099041,18.0178743
,,-81.4634245,28.5229956
,,-48.953403,-16.328546
,,-75.4637876,40.256213
,,-71.3824374,42.4072107
,,121.5598345,-2.3845939
,,-71.0588801,42.3600825
,,-71.3824374,42.4072107
,,-111.789027,33.3528264
,,-71.0588801,42.3600825
,,-115.1535335,36.1564018
,,-149.4936733,64.2008413
,,-82.4571776,27.950575
,,-95.712891,37.09024
,,-118.3531311,33.9616801
,,-71.7147951,10.6544509
,,-71.5522874,42.3459271
,,-80.1425781,39.4850848
,,-43.3433999,-21.7624237
,,-71.0110473,42.4651421
,,-96.7969879,32.7766642
,,-117.9992265,33.660297
,,-74.0059413,40.7127837
,,-71.0588801,42.3600825
,,-72.9492703,41.6717648
,,-96.7969879,32.7766642
,,-51.92528,-14.235004
,,0.6673665,51.7659078
,,-96.7924578,32.7828379
,,-71.0913748,42.3151978
,,-104.8722353,39.740419
,,-81.0337593,29.1677634
,,-72.0231238,42.8139651
,,-82.907123,40.4172871
,,-82.907123,40.4172871
,,-71.3824374,42.4072107
,,-79.3831843,43.653226
,,-71.3824374,42.4072107
,,-71.3128285,41.4901024
,,100.5017651,13.7563309
,,-74.4056612,40.0583238
,,-68.1833585,46.0814408
,,-80.765361,35.2775488
,,-66.6431151,45.9635895
,,-81.2546,19.3133
,,-84.2700179,37.8393332
,,-111.0937311,39.3209801
,,-118.2200712,33.8958492
,,-74.0059413,40.7127837
,,-71.4880368,43.2191404
,,-111.0937311,34.0489281
,,-84.5039697,38.0306511
,,-106.346771,56.130366
,,-73.737521,40.78217
,,-86.80249,33.5206608
,,-73.087749,41.6032207
,,-104.990251,39.7392358
,,-76.1474244,43.0481221
,,-74.0059413,40.7127837
,,-71.3824374,42.4072107
,,-71.0588801,42.3600825
,,-96.4066666,30.1598781
,,-92.2895948,34.7464809
,,-71.5723953,43.1938516
,,-79.532157,43.8169837
,,-73.7948516,40.7282239
,,13.404954,52.5200066
,,15.028942,37.622458
,,-76.7074571,37.2707022
,,-71.1989695,42.1943909
,,-71.3824374,42.4072107
,,-95.712891,37.09024
,,-83.5202624,38.1229174
,,-71.0588801,42.3600825
,,-87.6297982,41.8781136
,,-111.0937311,34.0489281
,,-91.608707,41.750121
,,-71.2478251,42.0653812
,,-71.1097335,42.3736158
,,9.195464,48.8940624
,,-80.782127,8.537981
,,-1.61778,54.978252
,,-71.0119948,42.4084302
,,-119.8138027,39.5296329
,,-71.512617,41.8205199
,,-71.5723953,43.1938516
,,-80.7898089,41.8650534
,,-98.3933692,31.2171118
,,-63.1310704,46.23824
,,-99.133208,19.4326077
,,-75.4876812,40.6826637
,,-74.4056612,40.0583238
,,-89.4311847,30.4692015
,,-71.2478251,42.0653812
,,-71.1092012,42.1229099
,,-71.449503,41.4500844
,,-75.1652215,39.9525839
,,-112.3496021,33.4355977
,,-71.8022955,42.5834228
,,-74.0218063,41.0589855
,,-122.4285862,37.4635519
,,-70.986994,42.3959305
,,-70.5586401,41.5784425
,,-70.8967155,42.51954
,,-94.8191285,38.8813958
,,-79.3922539,35.1740471
,,-71.3405513,44.077229
,,-74.0059413,40.7127837
,,-87.7386619,41.6689223
,,-123.1207375,49.2827291
,,-115.1398296,36.1699412
,,-51.92528,-14.235004
,,-75.977985,36.8529263
,,-71.0588801,42.3600825
,,-70.6692655,-33.4488897
,,-71.0588801,42.3600825
,,-71.1270268,42.2832142
,,-71.0787484,42.3472515
,,-80.1373174,26.1224386
,,-87.6297982,41.8781136
,,-70.880049,42.5584283
,,-90.0715323,29.9510658
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-71.0588801,42.3600825
,,-95.712891,37.09024
,,-71.0588801,42.3600825
,,-74.0059413,40.7127837
,,-71.9282781,41.5961439
,,-80.5204096,43.4642578
,,-4.1174079,40.9560719
,,-105.8700901,34.5199402
,,-112.1922956,35.2469948
,,-86.7483318,34.6992579
,,-71.4128343,41.8239891
,,-106.346771,56.130366
,,7.398574,9.0764785
,,-71.3824374,42.4072107
,,-71.0588801,42.3600825
,,-71.2478251,42.0653812
,,-74.4056612,40.0583238
